ID,Gender,Age,Occupation,Vintage,Credit_Product,Avg_Account_Balance,Is_Active,Is_Lead
DZSXFAWQ,Male,58,Self_Employed,121,Yes,3289742,Yes,1
EE7QFNHX,Male,50,Self_Employed,99,Yes,1066095,Yes,0
K8GWOS3Z,Male,47,Self_Employed,79,Yes,397865,No,1
MWUYWZBG,Male,26,Salaried,14,No,623658,No,0
6J5NJVM6,Male,33,Salaried,14,No,1030148,Yes,0
YRK8MGGR,Female,53,Self_Employed,19,Yes,847048,Yes,0
R8RADMHA,Female,32,Other,26,No,527209,Yes,0
V9PKAUR9,Female,27,Salaried,21,No,715702,No,0
CJSJW4JQ,Female,38,Other,25,Yes,320115,No,0
JY3JXISB,Female,28,Salaried,15,No,1072583,No,0
HF7PZSE5,Female,32,Other,15,No,330572,Yes,0
SRYT2Y8D,Female,54,Self_Employed,56,No,1535908,No,0
GW2RMB4M,Male,30,Salaried,31,No,825537,No,0
D89K49QU,Male,46,Other,69,No,340407,No,0
DAHFGL49,Male,32,Other,31,No,448408,No,0
O62SMTNN,Male,51,Self_Employed,33,Yes,781161,Yes,1
OA8NAEIR,Female,44,Self_Employed,63,No,1906762,No,0
NBYAGIJR,Female,27,Salaried,13,No,532317,No,0
AEWMZNKP,Female,24,Self_Employed,13,Yes,723285,No,0
7XIUOKV4,Male,47,Other,81,Yes,718550,Yes,1
A2AFRSG7,Male,25,Other,14,Yes,2640870,No,0
MPTSD68G,Female,27,Other,19,Yes,967892,Yes,0
A9GEXVKI,Female,41,Self_Employed,63,No,643087,No,0
HZYZCFLN,Female,25,Salaried,13,Yes,565710,No,0
HQPDBKET,Male,46,Self_Employed,61,Yes,1125431,No,1
3KRXDSH5,Male,55,Self_Employed,57,No,690195,No,0
GFFWJ87R,Male,63,Other,127,,3364716,Yes,1
LPUSMQN4,Female,48,Self_Employed,116,,1186583,Yes,1
DFOSSUTJ,Male,55,Other,91,,770419,Yes,1
A4HZU7TX,Female,40,Self_Employed,26,Yes,1065730,No,0
TYEMDA9F,Male,77,Other,86,,1243650,Yes,1
HJDFJXFY,Male,57,Self_Employed,111,Yes,697671,Yes,1
KUKD4FFE,Male,41,Other,26,Yes,967287,No,0
NQ3YLQCU,Female,24,Other,13,No,1109749,No,0
YNQH9UJW,Female,68,Other,62,Yes,619920,No,1
C3CXDVZG,Female,25,Salaried,19,No,849487,No,0
HYKMCMCV,Female,44,Self_Employed,33,No,1066718,Yes,0
3K54S4CR,Female,28,Salaried,15,No,794262,Yes,0
KC2QDCST,Male,56,Self_Employed,99,No,705431,No,1
MKXVHZJS,Male,26,Salaried,14,No,639901,No,0
JSYVYPQJ,Female,58,Self_Employed,69,No,1891784,No,0
GQNKWHEH,Male,44,Self_Employed,14,No,726809,Yes,0
6XVKCTPD,Female,40,Self_Employed,27,No,1101010,Yes,0
YUU9QXZY,Female,26,Salaried,21,No,990222,No,0
HMLQHGRX,Female,44,Self_Employed,68,Yes,941682,Yes,0
ANEGMOBY,Male,29,Salaried,32,No,1292226,No,0
ED2KUH4V,Male,42,Other,38,No,1028777,Yes,0
UH9KTYD7,Female,32,Salaried,27,No,1030851,No,0
C5CJY46V,Male,57,Self_Employed,74,,457299,No,1
MXSMJTTP,Female,37,Salaried,19,Yes,819601,Yes,1
MMWXFNJU,Female,28,Salaried,27,,964671,No,1
AWPKEBRI,Female,50,Self_Employed,25,Yes,923081,No,0
WDAHSN3K,Male,54,Self_Employed,105,Yes,1183228,Yes,0
A8NUTW9T,Female,38,Self_Employed,14,Yes,607611,No,0
6UJYKJML,Male,55,Self_Employed,51,Yes,4383267,No,0
B64ZE2Y2,Male,44,Other,25,,403615,No,1
Q5IC5RHC,Female,84,Other,99,No,527325,Yes,0
DS4SWU7Y,Male,37,Salaried,63,,389650,No,1
NNCH3GDH,Male,28,Salaried,26,No,341128,No,0
ORZTXNMT,Female,63,Other,19,No,692820,Yes,0
BTXMWHYP,Female,28,Other,20,No,704773,No,0
RKBNHNCR,Male,26,Salaried,13,No,572261,No,0
JCN3BCEE,Male,35,Self_Employed,26,No,1487590,Yes,0
XU6GDFEF,Female,66,Other,37,No,839430,Yes,0
BEB69H3H,Female,40,Other,13,,285351,No,1
BJCM3KJP,Male,48,Self_Employed,44,Yes,725697,No,0
QQGA5APR,Male,61,Self_Employed,27,Yes,1764291,No,0
VNXH8783,Male,57,Self_Employed,27,No,441119,No,1
HEM5KTRJ,Male,48,Self_Employed,109,Yes,1393437,Yes,0
RTZXZEMF,Male,27,Salaried,27,No,434213,Yes,1
ZWYWKQKC,Female,31,Self_Employed,21,Yes,487346,No,0
Z4NXHTZ5,Female,26,Salaried,25,No,559231,No,0
K5FZPESW,Female,53,Other,67,No,2713289,No,0
F4RDXOUE,Female,31,Salaried,33,No,430110,No,0
PCGUTC5P,Female,28,Salaried,33,Yes,1394790,No,0
NXY4SNNJ,Female,72,Other,91,,652094,Yes,0
EZHYXVLL,Female,50,Self_Employed,13,Yes,362363,No,0
B8VTPCTM,Female,49,Self_Employed,15,,639198,No,0
BQEAJVB3,Female,66,Other,91,Yes,1024345,No,0
ATPO3Q5X,Male,42,Self_Employed,62,No,511572,Yes,0
G2BAZOJD,Female,57,Self_Employed,39,No,1091059,Yes,0
RVW9PE8K,Male,46,Self_Employed,13,,777370,No,1
T75Z6TC4,Female,64,Other,14,No,2483954,Yes,0
CUBXU2Q4,Female,27,Salaried,32,No,385459,No,0
XVFWGKK9,Male,56,Self_Employed,105,,893186,Yes,1
26ODBJVQ,Male,48,Other,92,,792820,No,1
5RXRYLZZ,Female,55,Self_Employed,67,,1831833,Yes,1
97LGCBZA,Female,70,Other,61,No,2129627,Yes,0
UBILSBAK,Male,65,Other,121,Yes,1680008,Yes,1
7BMJQ948,Female,30,Salaried,32,Yes,793799,No,1
DA9MFTDD,Male,56,Other,62,Yes,2301362,Yes,0
NSXYW9TT,Female,27,Salaried,27,No,724958,Yes,0
F5NGCZ27,Female,37,Other,27,No,408091,No,0
N5MM5P43,Female,37,Self_Employed,25,No,509596,No,0
DBPHYFWA,Male,30,Self_Employed,21,No,762338,No,0
FQJB8XCQ,Male,43,Self_Employed,91,No,510165,Yes,0
G3AGGJF3,Female,28,Salaried,15,No,1452097,Yes,0
FLIPWSBP,Female,45,Salaried,20,,2089720,Yes,1
GWHFKPRD,Male,41,Self_Employed,13,No,488102,Yes,0
CW3TQGRN,Female,53,Self_Employed,21,Yes,1803985,Yes,1
VYVIWSOU,Male,51,Self_Employed,74,No,1670912,No,0
FIRVYJOD,Male,42,Self_Employed,19,Yes,655057,Yes,1
9LNNLXWA,Female,26,Salaried,21,No,464063,Yes,0
JMGCRMFF,Male,32,Salaried,27,Yes,2268752,No,0
TBDYCYXS,Female,32,Salaried,33,No,1378423,No,0
KJSYW62B,Female,53,Entrepreneur,93,Yes,1475210,No,0
4ZCZK5EA,Male,28,Salaried,19,No,511758,No,0
KJ9OF8XO,Female,25,Self_Employed,13,No,2630430,Yes,0
7MCMXR4A,Male,54,Self_Employed,75,Yes,953813,No,1
22EYLWV9,Male,60,Self_Employed,97,No,1497086,No,0
QVQ6DG43,Female,32,Salaried,32,No,933245,No,0
2MVFRAX8,Male,33,Self_Employed,15,No,652761,Yes,0
KSCCTNLA,Female,39,Self_Employed,19,Yes,543879,Yes,1
66SBHEAP,Male,60,Self_Employed,33,Yes,1501243,Yes,0
S9QMQLFP,Male,25,Salaried,15,No,496967,No,1
HTDVNGPR,Female,48,Self_Employed,86,No,495952,Yes,1
CHIKQTPS,Male,39,Self_Employed,20,Yes,1482028,Yes,1
6V4CXKJC,Female,28,Other,21,No,1704545,Yes,0
CT2CGIYM,Male,28,Salaried,25,No,1110248,No,0
MTUC9EV9,Male,24,Other,14,Yes,1071248,No,0
FDBFVARB,Male,46,Self_Employed,97,,834036,Yes,0
QDIX4SFF,Male,61,Self_Employed,31,Yes,1489868,No,1
WRUJANWP,Female,42,Self_Employed,31,Yes,550117,No,0
BCWEJL5J,Female,26,Other,13,No,666494,No,0
I6MUQEAA,Male,51,Self_Employed,97,Yes,4865167,No,0
EF9ESKSP,Male,26,Other,20,Yes,620516,No,0
GNGGMR4S,Male,34,Salaried,79,,1383914,No,1
EVJFXSER,Male,35,Self_Employed,21,No,412684,Yes,0
CZDQSVNK,Male,32,Other,33,No,832506,No,0
LHFSGSUZ,Female,38,Salaried,33,,1747381,Yes,1
IIAATF8A,Female,46,Self_Employed,93,No,851970,No,1
GZEC22TG,Female,27,Salaried,21,No,587097,No,0
K2GNP2TH,Male,62,Other,103,No,784018,No,0
AXDUR2YG,Female,44,Entrepreneur,13,Yes,546940,No,0
7RZBFPOM,Male,28,Salaried,33,No,669511,No,0
YNUHYUFU,Male,51,Salaried,80,Yes,934758,Yes,1
EHYEGN6J,Male,56,Self_Employed,92,No,359150,Yes,0
MRAEAEDX,Male,40,Self_Employed,63,No,787988,Yes,0
LKBE6PJX,Male,58,Self_Employed,49,No,1346650,No,1
NZZ6K8SQ,Male,52,Self_Employed,80,No,624121,No,1
EKQDJABM,Male,29,Salaried,32,No,1164556,No,0
3FXWWPMP,Female,50,Self_Employed,25,Yes,1455897,No,1
89VPBH3Y,Female,48,Other,25,No,1434786,Yes,0
BPAFAABB,Male,26,Self_Employed,15,No,894930,No,0
ASYJ4FXW,Male,49,Self_Employed,81,No,1473323,Yes,0
DSONCBFV,Female,28,Salaried,31,No,3130859,No,0
JBX4XBZY,Male,78,Other,93,,1694693,No,0
NPDF5SHU,Female,28,Salaried,19,No,1015294,No,0
BTSW94CK,Male,35,Salaried,21,No,816735,No,0
M9HSG9DT,Male,57,Other,20,No,651284,No,0
GHLW9PXU,Male,64,Salaried,92,,615461,Yes,1
Z4JK5ZFT,Male,44,Other,25,No,994815,Yes,0
PVMNMBEC,Female,27,Self_Employed,13,No,1809779,Yes,1
FYGZUDEJ,Male,48,Self_Employed,99,,1120216,Yes,1
NWLGBUMM,Male,46,Self_Employed,55,No,580191,Yes,0
VEVMRXZZ,Male,43,Self_Employed,51,No,1908613,Yes,0
PTOASHU9,Female,28,Salaried,21,No,202083,No,0
4CZZPNSR,Female,38,Salaried,26,No,992910,No,0
TX3ZUAUU,Female,27,Self_Employed,26,No,588690,No,0
ZMQEJY6Y,Male,59,Self_Employed,92,,1123544,Yes,1
JPMKTJBE,Female,27,Other,21,No,859286,No,0
CZXOGVQA,Male,70,Other,55,No,409836,Yes,0
RHU48A3U,Female,61,Self_Employed,55,No,2589383,Yes,0
XGKZPZFB,Male,44,Self_Employed,74,,1491132,No,1
TQMN786J,Female,34,Other,32,No,1918501,No,0
4XYQQBPY,Male,50,Self_Employed,21,No,560468,No,0
9XGUSFZS,Male,27,Salaried,25,Yes,315157,No,0
UMFONACV,Female,29,Self_Employed,21,No,833164,No,0
TV2Q6HST,Female,51,Self_Employed,57,No,1100823,Yes,1
49FXU2GB,Male,28,Salaried,21,No,208794,No,0
DP28H7PO,Female,53,Self_Employed,49,No,1080691,No,0
KF8P4TJD,Female,27,Salaried,21,No,572163,No,0
MVFJF6A5,Female,31,Other,19,No,422278,No,0
MOYBBZYM,Female,71,Other,21,No,1068729,Yes,0
4F9XBOU5,Female,53,Self_Employed,19,No,1076713,Yes,0
SRYAIP55,Female,30,Salaried,31,Yes,1420502,No,0
CRBOAMAZ,Female,56,Self_Employed,44,No,1009767,Yes,0
D3HMUMIA,Male,73,Other,73,No,365790,Yes,0
DDCQAKU9,Male,51,Self_Employed,56,,983263,Yes,1
REGAGQTS,Male,39,Self_Employed,13,,629853,Yes,1
LX4KVNIL,Male,48,Self_Employed,73,,205189,Yes,1
K6TXUBBS,Female,27,Other,14,No,936796,Yes,0
PHDV2IKT,Female,56,Other,105,No,1743874,Yes,0
GCYHD4EQ,Male,31,Salaried,14,No,2321333,Yes,0
EOPDKCFD,Male,57,Self_Employed,116,Yes,638859,Yes,1
FHHD83MS,Male,43,Self_Employed,25,Yes,322447,No,0
UD9MXQBA,Male,34,Self_Employed,26,No,1062624,Yes,0
HF4U8TYV,Female,46,Self_Employed,50,No,1079222,No,0
JHLFBXTG,Female,26,Self_Employed,20,No,1255469,Yes,0
ENJLO4ZJ,Male,49,Other,67,Yes,836057,No,0
DDTQUC5N,Female,55,Self_Employed,57,No,489544,Yes,0
UMTXW83C,Female,32,Salaried,25,No,432246,No,1
CN4H26HY,Female,28,Other,21,No,800118,No,0
NAPCTRVR,Male,48,Self_Employed,91,,1383202,No,0
UMTEFU4W,Male,35,Salaried,21,No,314908,No,0
EQWOQDMG,Female,39,Self_Employed,31,No,565550,Yes,0
XETFDH8G,Female,27,Salaried,26,No,1355745,No,0
BGAFCDMA,Female,53,Self_Employed,86,Yes,435868,No,0
JJGWKMJ2,Female,28,Self_Employed,19,No,292863,No,1
6JMJPJWQ,Male,30,Salaried,13,No,4014122,No,0
2CSQAQ9R,Male,29,Salaried,20,No,2218485,No,0
4GCFDKKE,Male,45,Self_Employed,21,No,542072,Yes,0
PQ4P9BIU,Female,61,Self_Employed,37,Yes,1244353,No,0
AFSMVEAZ,Male,43,Self_Employed,49,No,1123740,No,0
LTMHYDCF,Female,37,Other,13,Yes,961173,Yes,0
COACANB2,Male,38,Self_Employed,68,No,625029,Yes,0
EXH5MEWB,Female,58,Self_Employed,44,Yes,1437706,No,0
4YPPUN7F,Female,30,Other,13,No,399093,Yes,0
FKXNKTBF,Male,33,Salaried,7,Yes,1301411,No,0
JLPTWYPB,Male,29,Salaried,25,Yes,1398368,Yes,1
HALUN4Z5,Male,54,Self_Employed,14,Yes,709330,No,0
EHZNW724,Male,43,Self_Employed,15,No,490140,No,0
ECVH97BP,Male,45,Self_Employed,74,,1215926,Yes,1
UKXCCWPD,Female,61,Salaried,25,,788629,Yes,1
5CTPEZLL,Female,24,Salaried,13,No,788059,No,0
ERNRULPN,Female,33,Self_Employed,33,No,426594,No,0
JSA7EKCT,Female,50,Salaried,74,,1233548,No,1
8BBRJJJ6,Female,30,Self_Employed,32,No,493878,No,0
PTH4RCX8,Female,61,Self_Employed,69,,1482989,No,1
5EJLUN3F,Female,47,Self_Employed,87,Yes,877246,No,0
DIZZZB6D,Male,34,Salaried,21,No,901828,No,0
BFDWNFFA,Male,81,Other,55,No,759348,Yes,0
NFHNFBFG,Male,67,Other,91,No,869058,No,0
BGGRVMA3,Male,48,Self_Employed,13,Yes,537818,No,0
RACKNSMK,Male,52,Self_Employed,15,Yes,403348,Yes,1
I4UGRMSB,Female,31,Salaried,21,No,527467,No,0
CIPBA2LN,Male,79,Other,85,No,667215,Yes,1
BPLKZRMD,Male,30,Other,14,No,666254,No,0
N3RFI6ZV,Male,65,Other,50,Yes,1098802,No,0
F3LUN4YS,Male,27,Other,25,No,417677,Yes,0
ZJFVVHUF,Male,48,Self_Employed,39,Yes,896247,No,0
XCGH3VUE,Female,57,Self_Employed,15,,283847,No,1
HSMC3B86,Male,72,Other,122,,2131941,Yes,0
KLCWRTWO,Male,39,Self_Employed,25,Yes,853990,Yes,1
FJLDHU6D,Male,43,Self_Employed,13,Yes,1572024,No,0
X9TE6PRD,Female,25,Salaried,15,Yes,2800215,No,0
GPHUF3PH,Male,28,Other,25,Yes,382967,No,0
NJCRKZRX,Male,79,Other,73,No,777254,Yes,0
PBCSJEWV,Male,52,Self_Employed,85,No,545570,Yes,1
P3ZPBHHT,Female,72,Other,110,No,490203,Yes,0
ZPKEUADH,Female,28,Self_Employed,19,No,932906,No,0
BF6IQVZC,Female,43,Self_Employed,79,,933716,No,1
P8HQHCFM,Male,29,Salaried,25,No,991744,No,0
CKLQPPOP,Male,32,Salaried,21,Yes,829097,No,0
X23PCVIP,Male,42,Self_Employed,31,No,1078991,No,0
A9CA5NKY,Male,50,Self_Employed,49,No,1037357,No,0
DU2GUSRZ,Male,72,Other,80,Yes,731152,Yes,0
OAZAQSAK,Male,42,Self_Employed,19,Yes,825893,No,0
EYWG9FO6,Male,57,Self_Employed,79,No,1392405,Yes,0
MW8B3IAE,Female,60,Self_Employed,85,No,1183513,No,1
NZVTHJ9Q,Male,71,Other,105,No,759873,No,0
WVVUPBTH,Male,30,Other,26,No,277341,No,0
CHJKKX6H,Female,50,Self_Employed,74,No,1701404,Yes,0
7N6YCPXD,Female,42,Self_Employed,56,Yes,480395,No,0
4H3NVRAH,Male,28,Other,25,No,1709618,No,0
JQE3ZY9G,Female,71,Other,26,,293201,Yes,1
RUZV8RJN,Male,37,Salaried,27,,955165,No,1
QZSJHVQS,Male,28,Salaried,31,No,694564,No,0
FYNABQMP,Female,45,Other,69,Yes,853821,Yes,1
MAFTWFHP,Female,50,Self_Employed,39,Yes,700714,No,0
JS7MDFYE,Female,29,Salaried,26,Yes,743514,No,0
6MAPH2IB,Male,49,Self_Employed,21,Yes,469136,No,0
4FDD5MFN,Female,84,Other,57,No,209951,Yes,0
K8P6LGTS,Male,34,Self_Employed,25,No,660041,No,0
QYVRNB5Q,Female,26,Other,21,No,922876,No,0
AMFW7L4N,Female,27,Salaried,21,Yes,2406150,No,0
DNFTRPPR,Female,36,Salaried,32,No,544502,No,0
FXV8DGQG,Male,35,Salaried,20,No,998393,Yes,0
7JS6JQ9T,Male,27,Salaried,27,No,2348345,No,0
LOHGX3FR,Female,25,Salaried,15,No,921808,No,0
D7EL7SW9,Female,63,Other,105,No,590141,Yes,0
VFV6WVOX,Female,53,Self_Employed,56,No,914341,Yes,1
JWSZPXJW,Male,30,Salaried,25,No,869298,Yes,0
GTPCJNVU,Male,27,Salaried,33,Yes,759864,No,0
ELGMPROH,Male,46,Self_Employed,13,,624459,No,1
8ZMSGBBA,Male,66,Other,92,No,2249208,Yes,0
5JPMAKYJ,Female,27,Salaried,14,No,628820,No,0
IHXKAI4B,Male,54,Self_Employed,79,No,572492,Yes,0
GOYQMNYT,Female,40,Salaried,26,,1081679,Yes,1
JFNTFVVD,Male,60,Salaried,105,Yes,1072530,No,1
EUMCJGCR,Female,45,Self_Employed,56,No,1256332,Yes,0
UGENYS6F,Female,31,Salaried,14,No,818559,No,0
JN5HT7DI,Male,50,Self_Employed,98,No,815302,Yes,0
CVLHRBTZ,Male,75,Other,109,Yes,721950,Yes,0
FPWJYVPK,Male,29,Salaried,14,No,1633176,Yes,0
EEMBAWO3,Male,34,Salaried,14,Yes,907737,No,0
UCRJQC69,Male,29,Salaried,31,No,1028386,No,0
G9XPI6VS,Female,30,Salaried,19,No,586358,No,0
GGK2IFYJ,Female,31,Salaried,32,Yes,279833,No,0
HSDV28T2,Male,29,Other,19,Yes,2513137,No,1
FXOREJSU,Male,52,Self_Employed,20,Yes,878171,No,0
JELPGGYC,Female,25,Salaried,14,Yes,892465,No,0
YRWCCHCO,Female,26,Other,14,Yes,393833,No,0
D245SLKZ,Female,30,Salaried,19,No,728322,No,0
EL2YDR4K,Male,57,Self_Employed,105,,1291541,No,1
X9L4GQTI,Female,52,Self_Employed,8,No,942287,Yes,0
2LYPDJA3,Male,34,Self_Employed,15,No,405893,No,0
H6WDYHP3,Female,55,Other,75,No,1093044,Yes,0
U6Y5RG9T,Female,34,Salaried,26,Yes,1155211,No,0
ER69ZQQ4,Male,72,Other,115,Yes,766387,Yes,1
KXXCHXHQ,Female,37,Self_Employed,15,No,472670,Yes,0
MRPTKRMS,Female,30,Salaried,33,Yes,291439,No,0
OMPXRMAX,Male,55,Self_Employed,87,,715026,Yes,1
EW8DE2KS,Male,47,Self_Employed,81,No,581579,No,0
DZPENNJO,Male,63,Salaried,49,,958619,No,1
HE2ICWXD,Female,42,Self_Employed,33,No,720793,No,0
KFSPRAOT,Male,53,Other,20,Yes,1098767,No,0
VGCJRKLB,Female,77,Other,50,Yes,3656102,No,0
VVEQSPAH,Male,38,Salaried,32,No,928011,No,0
3SDMZZTK,Male,57,Self_Employed,116,,485334,Yes,1
MOU2FOXF,Female,32,Salaried,15,Yes,2132893,No,0
EDSA6EQY,Female,29,Salaried,21,Yes,387621,No,0
HVTMOJTO,Male,24,Salaried,14,No,350384,No,1
DMCHRUSW,Male,26,Self_Employed,14,No,442089,No,0
DQU8VQG2,Male,46,Self_Employed,87,,1078163,No,1
QMNYUTJV,Male,66,Other,25,No,1216380,No,0
PEOCOZ7K,Male,31,Other,31,No,460779,No,0
LZMHFYMH,Female,27,Salaried,15,Yes,732256,Yes,0
WHP2593E,Female,37,Other,44,No,738450,Yes,0
JTYAY54N,Female,59,Other,68,,712436,Yes,1
5SSYNDTE,Female,40,Self_Employed,93,No,638076,Yes,0
BADYKZHE,Female,50,Self_Employed,61,Yes,638316,No,0
EMIGCKUJ,Female,27,Salaried,14,No,1008601,No,0
EQ9OM2GQ,Female,32,Other,25,No,1111556,No,0
HYYFHTWK,Female,28,Salaried,33,No,906607,No,0
RUAPCQLG,Female,30,Salaried,25,No,810531,No,0
QNQDA5KP,Female,48,Self_Employed,37,No,1019130,Yes,0
BZWHEZST,Female,36,Self_Employed,39,No,749691,No,0
FJMGPKKR,Male,37,Salaried,73,,1832848,No,1
JGHHIFG3,Male,30,Salaried,31,,884793,No,1
ALB6SPQX,Male,43,Entrepreneur,57,Yes,782568,No,0
D4BRMVU3,Male,56,Self_Employed,91,Yes,507976,Yes,0
6SYKDHAA,Male,25,Self_Employed,14,Yes,634587,No,1
VCYAEHSE,Male,43,Self_Employed,26,,678580,No,0
GGGBEW4R,Male,67,Other,73,,647439,No,0
W86TQRH3,Female,31,Salaried,31,No,1371703,No,0
LUUJ2GJ8,Male,42,Self_Employed,14,,204913,Yes,0
EPDJQ7GA,Male,81,Other,91,Yes,1804528,No,1
PU4YDKEE,Male,46,Self_Employed,75,Yes,737934,No,0
ZOIBPTIP,Male,43,Self_Employed,25,No,495080,Yes,0
CXWYBQQW,Male,72,Other,26,No,1062001,Yes,0
FBBSBQPH,Female,29,Self_Employed,27,No,1650309,No,0
GV2DDRVW,Female,53,Other,14,Yes,699691,No,0
GUWIKXC2,Male,33,Self_Employed,38,No,1405407,No,0
WNEZ7NNA,Female,52,Salaried,69,No,1472674,Yes,1
G3D4IHTK,Male,32,Salaried,25,No,7136215,No,1
7DEGEKUN,Female,28,Other,19,Yes,739331,Yes,0
QRPNRRJW,Male,28,Self_Employed,13,Yes,1421881,No,0
HTBGHNXM,Female,31,Other,32,No,561768,No,0
ARYBAPZC,Female,57,Self_Employed,73,Yes,916379,Yes,1
MMKLCBPB,Female,52,Self_Employed,123,No,871158,No,0
BZK7XALT,Male,74,Other,20,Yes,942438,Yes,1
PZ6EZPPN,Male,40,Other,20,,1558657,Yes,1
CCVXHKCK,Male,56,Self_Employed,111,No,1419843,No,0
IBOQRTQA,Male,36,Salaried,15,Yes,446699,No,0
8WDBA2FJ,Female,32,Salaried,33,No,2824121,No,0
TH2LGNUP,Male,47,Other,92,Yes,1606076,No,0
CKP4XGZP,Male,71,Other,67,,1093204,Yes,1
MWVGYD8Y,Female,34,Salaried,25,No,653518,No,0
NDEZUEMZ,Female,50,Self_Employed,57,Yes,1081447,No,0
C4BYPL8N,Female,26,Salaried,20,Yes,342409,No,0
VNSGSDOK,Female,60,Self_Employed,26,No,692161,No,0
XRTOSECA,Male,26,Salaried,14,,693114,No,1
3VARVUNV,Female,28,Other,19,No,773427,No,0
TAAURDMU,Female,29,Self_Employed,14,No,2340450,No,0
CVCRXHRN,Female,30,Salaried,26,No,1231154,Yes,0
EMC4NTPA,Male,48,Self_Employed,13,Yes,597065,No,0
CEJFYMQH,Male,31,Self_Employed,21,,442338,Yes,1
MYDDMH7J,Male,62,Salaried,92,Yes,1288550,Yes,1
3BPETXNF,Male,42,Self_Employed,15,No,619092,Yes,0
UILS9NHN,Female,27,Other,20,No,1747212,Yes,0
TZJV9PDM,Male,36,Other,14,Yes,704452,No,0
SJZVWSCN,Male,38,Self_Employed,32,No,758920,Yes,0
44O5HK26,Male,47,Self_Employed,115,Yes,1790439,No,1
STKOKZMK,Female,25,Self_Employed,14,No,409969,Yes,0
HSPAXQIB,Female,80,Other,49,No,565078,No,0
DYFMSBZX,Male,25,Salaried,15,No,626195,No,0
W7SDYSH7,Female,30,Salaried,20,Yes,487586,No,0
EJQCEJYJ,Male,45,Self_Employed,74,Yes,713851,Yes,0
8D8F2OT5,Male,49,Self_Employed,75,No,1023330,Yes,0
DGJEFM8P,Female,30,Salaried,26,No,833814,No,1
SNYX9WZC,Male,30,Salaried,27,No,578028,No,0
PAPECYJ3,Male,48,Salaried,73,No,1904439,Yes,1
NJMEQHVF,Male,54,Self_Employed,14,No,1579242,Yes,0
MMJLHACV,Female,28,Salaried,15,No,1222130,No,0
EIXQMDLF,Female,51,Self_Employed,110,No,6572801,No,0
D4USBZAF,Male,53,Other,85,Yes,862027,No,0
79LHDEXD,Male,32,Other,14,No,622377,No,0
TFUYJHEW,Male,27,Other,14,Yes,677343,No,0
8BRVKPYQ,Male,43,Other,39,Yes,484524,No,1
WBHRTWTE,Male,29,Salaried,20,Yes,1749740,Yes,1
ZEIX58TK,Male,51,Self_Employed,20,No,744342,Yes,1
YBJKUYGU,Female,31,Self_Employed,26,No,530190,No,0
EETDZP5Q,Male,51,Self_Employed,68,,467784,No,1
D5MPMPUR,Female,28,Other,33,No,1196978,No,0
FSY3INGM,Female,41,Other,61,Yes,1131083,Yes,1
EPU9AG57,Male,55,Self_Employed,57,No,3677462,Yes,0
8KPWVHNX,Female,56,Self_Employed,97,Yes,1793216,No,1
KWYTY7WV,Male,48,Other,33,No,1216345,No,0
KAYB7S3E,Female,34,Salaried,32,Yes,333536,No,0
ISKIZNZ2,Female,28,Salaried,27,Yes,412070,No,0
AXR5VSK2,Male,49,Self_Employed,91,Yes,525073,Yes,0
DZXJZ687,Male,44,Self_Employed,86,,680155,No,1
68WDSE42,Female,28,Other,26,No,1025653,Yes,0
BVTKRTYN,Male,69,Other,57,Yes,8984996,No,0
52C4KEYT,Male,33,Salaried,15,Yes,2688912,Yes,1
2JIFRY2Y,Female,70,Other,103,No,1260355,Yes,0
KWK6LABO,Male,59,Self_Employed,116,No,1301144,No,1
HFS7KKTE,Male,78,Other,121,Yes,477912,Yes,0
5XWWECMI,Male,49,Self_Employed,25,Yes,557771,Yes,0
F6FVNLYR,Female,50,Self_Employed,110,Yes,1749882,Yes,0
7CSPRL5P,Male,68,Other,14,Yes,1569532,No,0
KPRL9XOJ,Male,69,Other,98,,970349,Yes,0
5P5XDJHP,Male,55,Self_Employed,104,No,1136975,Yes,0
FBX8VKCT,Male,37,Self_Employed,26,Yes,1113318,Yes,0
5WA6RDTG,Male,44,Self_Employed,92,No,891246,Yes,0
PNXNT8VD,Male,52,Self_Employed,110,No,1666186,Yes,0
WC6GKS5G,Male,33,Salaried,15,Yes,253427,No,0
J3BUUPXV,Female,28,Self_Employed,32,Yes,410156,No,0
7N6FWDFN,Male,28,Other,20,No,781081,No,0
C9CCBQHU,Male,27,Other,26,No,918978,No,0
KJZAKMQD,Male,36,Salaried,21,No,2123860,No,0
UEJAM6QK,Female,27,Salaried,14,Yes,4649413,No,0
TGZ4OXCU,Male,46,Self_Employed,57,No,2243565,No,0
THEUIZTS,Female,31,Other,14,No,775145,No,0
MYJZYINX,Male,61,Other,93,Yes,427324,No,0
DKL75QZV,Female,24,Salaried,13,Yes,645944,No,0
FOMGNRVP,Male,69,Other,99,,2491982,No,0
EBIUVV5M,Male,36,Self_Employed,39,No,270248,Yes,0
QOLOYKJU,Female,27,Salaried,20,No,803047,No,0
WT5EKFTJ,Male,28,Other,27,No,1234937,Yes,0
FWR3ND3Z,Male,27,Salaried,13,No,848143,No,0
DQPG9JDC,Female,73,Other,68,Yes,653740,Yes,0
BZNAKMNX,Female,50,Self_Employed,122,Yes,1548760,Yes,1
JT7CG5VB,Female,32,Other,20,No,1404464,No,0
3TJQSTAM,Male,51,Self_Employed,99,No,3336440,Yes,0
